iteration,boot_raw_d,boot_adj_d
3552,-0.25295084001691237,-0.33553015362377153
3553,-0.4751452542992454,-0.6369585986627088
3554,-0.5471710471468746,-0.7267805075813574
3555,-0.6725748314104082,-0.6870962069468548
3556,-0.6408158244673245,-0.7586635158345356
3557,-0.5574183669213771,-0.8448973408954973
3558,-0.2805795919370977,-0.3673672487539256
3559,-0.24365705064285453,-0.4384980294707214
3560,-0.32651867684979025,-0.4067189586554785
3561,-0.27748351037442887,-0.31446374261788224
3562,-0.26305367063493673,-0.36608913742047194
3563,-0.1718771381036081,-0.29282005982559145
3564,-0.4173354173916453,-0.4952408821916982
3565,-0.2398277727415055,-0.38750131132415755
3566,-0.20093947515210853,-0.40157735039624753
3567,-0.5017976065735777,-0.6118216372392664
3568,-0.0396644134475628,-0.08612095639603927
3569,-0.4643440421684166,-0.6941810088812468
3570,-0.6031222918886908,-0.79444393027291
3571,-0.4844050326720555,-0.4866730900364474
3572,-0.29019205257999253,-0.4361551732194588
3573,-0.3148112831929611,-0.5544234326243572
3574,-0.07587155302765301,-0.19559520870125766
3575,-0.5663720940461167,-0.8232651445453287
3576,-0.8411985286252911,-0.8918293022005251
3577,-0.07985240364579799,-0.14113318037670095
3578,-0.29947004660980275,-0.4170817395439781
3579,-0.06715926711952215,-0.3239558176919099
3580,-0.47873331457073204,-0.4874769535860282
3581,-0.2914700365845333,-0.5414032747218186
3582,-0.07164997624082464,-0.21291249439269946
3583,-0.22430975113142387,-0.3621680750915905
3584,-0.29929768285137487,-0.42922304047232995
3585,-0.3240825870159573,-0.5388510383253514
3586,-0.5040213763196351,-0.746143528763201
3587,-0.38875706876203125,-0.46086088164691147
3588,-0.3415068057540769,-0.3422772960285749
3589,-0.3012695582771863,-0.42155891132293927
3590,-0.12438889947119579,-0.2911709114945876
3591,-0.16771509766602502,-0.20617371423272732
3592,-0.18055918505880458,-0.3626091393455111
3593,-0.6507260241456743,-0.8769738029447453
3594,-0.3635502194648884,-0.5894529282378148
3595,-0.34419593331989357,-0.3915542273651994
3596,-0.14952182055789429,-0.24448750414739964
3597,-0.39064739835131757,-0.5238264760801734
3598,-0.45469366893130164,-0.5837992431746422
3599,-0.5433137798816395,-0.6156142748357913
3600,-0.6411272930171913,-0.7664740821965021
3601,-0.5142308411916237,-0.7515984672190138
3602,-0.2945597919543845,-0.4196282529244299
3603,-0.004920679916944602,-0.08341509864665493
3604,-0.6461208223095887,-0.7000210058446897
3605,-0.509793723592385,-0.5026113780991293
3606,-0.2574526994210957,-0.38300023554635376
3607,-0.11329943157165118,-0.17257344260706006
3608,0.0015268413520124092,-0.11549948684311048
3609,-0.15117669647140172,-0.20792995532590905
3610,-0.35479623612118083,-0.45560741512011516
3611,-0.5292754931994375,-0.5996423264895674
3612,-0.503896263969232,-0.6153509190639059
3613,-0.4760201447660004,-0.5210485464893689
3614,-0.5445638567408916,-0.5529897756541302
3615,-0.2202504469254869,-0.37374448198897997
3616,-0.37951261722456625,-0.4994951279419128
3617,-0.1275577652507824,-0.18061158091379417
3618,-0.18246670847091295,-0.2460387117922828
3619,-0.607481951027042,-0.8133581498942877
3620,-0.4442134220733917,-0.62533579184755
3621,-0.36425301343653776,-0.5723708757288176
3622,-0.5204190496582265,-0.8186964653965192
3623,-0.6631877399913959,-0.7414584850153494
3624,-0.20245739796767626,-0.2881842680187351
3625,-0.21354378125556414,-0.28769401142742207
3626,-0.4019085776392791,-0.5810158098165461
3627,-0.21138932352806414,-0.3144854130974383
3628,-0.17670878180921976,-0.2142665274950758
3629,-0.16087011542552632,-0.3176419877183146
3630,0.06186893788154276,-0.015351096953853578
3631,-0.3700754244067511,-0.5705187466745708
3632,-0.08079746200705461,-0.1956973695213211
3633,-0.05998557624136778,-0.16625259727765831
3634,-0.26547853167859853,-0.3331301926112528
3635,-0.6387253546210053,-0.8095091584179268
3636,-0.08308037256224607,-0.3278020602726384
3637,-0.2385630049186575,-0.30703966053278275
3638,-0.253542623466745,-0.4034739384346855
3639,-0.5967747740912606,-0.6624076781298373
3640,-0.4214670314636059,-0.6816672804818643
3641,-0.2847998222737627,-0.5223644456895322
3642,-0.20375297497532247,-0.36946336713115124
3643,-0.4640881584185673,-0.6071025635179332
3644,-0.1520464364714934,-0.2647796031984134
3645,-0.47662783880866166,-0.5684437494922314
3646,-0.2476750778712138,-0.2599778141546222
3647,-0.27359857302973767,-0.3644110953588201
3648,-0.1684611539998178,-0.27998919481740536
3649,-0.03974766976459676,-0.09506394407305077
3650,-0.48371899643735206,-0.6342065434682186
3651,-0.40028554139585565,-0.5115521033058954
3652,-0.3443131227348459,-0.4047883913823468
3653,-0.7259918287428213,-0.8724133791539316
3654,-0.34631740113221116,-0.5033732713802629
3655,-0.34076987609837717,-0.4387368021248132
3656,-0.5469154487741064,-0.6172170025508539
3657,-0.5314669277498842,-0.6908416583689418
3658,-0.394453165175576,-0.5864394628544597
3659,-0.6293054640899848,-0.6402577474171127
3660,-0.08532210175724703,-0.18358757893026903
3661,-0.5023685626048369,-0.6212815540153824
3662,-0.36099085571348427,-0.4052550658090985
3663,-0.3983546647329103,-0.5259285745055383
3664,-0.362465710877306,-0.4374797708060334
3665,-0.4833708675878141,-0.5080465583073629
3666,-0.3508820197375054,-0.4939277545884051
3667,-0.07038386690054615,-0.1468815960311259
3668,-0.6628121388449848,-0.7021118227395001
3669,-0.4983980088031992,-0.6480366438842334
3670,-0.23546453836801298,-0.23213595736264148
3671,-0.15593806979825578,-0.24182297199864544
3672,-0.7314146900707347,-0.9637358478576808
3673,-0.23891170942452075,-0.2889143853388018
3674,-0.11082765031574145,-0.17045582279339203
3675,-0.49689556186293565,-0.5622943288966419
3676,-0.21602918133778815,-0.33059238760117904
3677,-0.5396403371594634,-0.7143890077130046
3678,-0.14413204683091704,-0.25318918766852316
3679,-0.762665180181216,-0.9460460252267572
3680,-0.4195042269037763,-0.493405673760306
3681,-0.4474699413505655,-0.5457389369004472
3682,-0.1906873013879357,-0.4376876308982387
3683,0.04835301830222952,-0.049394052034676714
3684,-0.5625772203042165,-0.6525763610142975
3685,-0.5890611805940086,-0.6768567131188791
3686,-0.3925280607160153,-0.6022601859986123
3687,-0.2886332043127705,-0.37520296800592073
3688,-0.04844839148278326,-0.05045480185886799
3689,-0.2816138539285413,-0.42811794071041637
3690,-0.3861607300437559,-0.4823833755042079
3691,-0.34839479619219454,-0.48082563518426286
3692,-0.17980985429049953,-0.25979379687361265
3693,-0.5453600566408771,-0.6355541624205244
3694,-0.2274982745054926,-0.32858938132012827
3695,-0.47762857343476184,-0.621250000335488
3696,-0.2927003618259971,-0.4092738708269218
3697,-0.10008125732144486,-0.2005409526025925
3698,-0.4724688799851356,-0.5606075515349793
3699,-0.44564961202620945,-0.5757221707544945
3700,-0.4694806707017357,-0.5376218957977832
3701,-0.4261811335880724,-0.5353699980875978
3702,-0.15153195185959317,-0.21934806219834355
3703,-0.7343795673765221,-0.9156281761558178
3704,-0.028017701230581712,-0.07700848444840987
3705,0.11283823804225497,-0.008684167995925819
3706,0.052444359215951676,-0.04118983590600776
3707,-0.29910114672276233,-0.39860450257029306
3708,-0.3573911498012744,-0.4132957330813351
3709,-0.26895666632685294,-0.33492592473413435
3710,-0.2915395572974466,-0.4100636753965652
3711,0.07698479364486087,-0.00543043005081806
3712,-0.5144427804248203,-0.6681083232225026
3713,-0.45722452007971937,-0.647895521045997
3714,-0.15802338154190598,-0.2771337727559155
3715,-0.2288244750567224,-0.3984965495574144
3716,-0.34927362121070815,-0.5736130678066181
3717,-0.2650036366221271,-0.3476945454821829
3718,-0.40443883282759746,-0.6324766189832401
3719,-0.34930581614026796,-0.5336097260062062
3720,-0.4739746920223122,-0.6089928513615284
3721,-0.6140477438390661,-0.9089617922832453
3722,-0.3056472435408245,-0.3574994917899333
3723,-0.460234749478625,-0.6117760692663362
3724,-0.4299334625303547,-0.49699024245193085
3725,-0.45753060586301786,-0.6034083760441254
3726,-0.21995416314392452,-0.34826619036052564
3727,-0.5595273974108925,-0.6303242260414026
3728,0.028737011666434734,-0.05606846679408241
3729,-0.8459885095330265,-1.0694280835985073
3730,-0.40458983154756784,-0.5152941484928558
3731,-0.5456844817068452,-0.7664900922595715
3732,-0.4525175945030316,-0.6257271300863196
3733,-0.4502277669399247,-0.5631952356865992
3734,-0.12493556711499881,-0.25271630417626195
3735,-0.3083390720557397,-0.4442006678305494
3736,-0.31546474468249813,-0.509875098967746
3737,-0.5042118937975438,-0.6337447717303419
3738,-0.08801084530489131,-0.25918897145306935
3739,-0.1868470299228823,-0.3468559304119985
3740,-0.39667487437603355,-0.563829277307752
3741,-0.4613517978662348,-0.5526848684451077
3742,-0.19827419674621288,-0.24568773015036127
3743,-0.3450678207399865,-0.4559490449989639
3744,-0.8133427778098055,-0.9843761538951847
3745,-0.5269507448543933,-0.6222925386749691
3746,-0.35207988383146166,-0.4355500230115949
3747,-0.41166332548496454,-0.5443814402181096
3748,-0.31484020702021254,-0.3256076865069872
3749,-0.264244623456772,-0.42570856163616067
3750,0.10578687325319912,0.05478849684409686
3751,-0.08883111560250442,-0.15586308778115274
3752,-0.6559179119572122,-0.8101885507558403
3753,-0.33047153257025913,-0.5139577707314565
3754,-0.36052287195409893,-0.5441801901336677
3755,-0.34226782434547265,-0.4531067392619639
3756,-0.11427731045269955,-0.26279131564866054
3757,-0.28492327309001425,-0.36588208033396574
3758,-0.36866842965791286,-0.5404578202772345
3759,-0.4110251448490269,-0.5382498157899225
3760,-0.3450900464764548,-0.5161541485447713
3761,-0.6471027093356847,-0.8050574591651927
3762,-0.6636569926073194,-0.7909885131726446
3763,-0.03209994585817348,-0.10581926877338498
3764,0.04193289142462008,-0.06604783563556753
3765,-0.7008725491343313,-0.7830437908092457
3766,-0.5418579541078711,-0.6030996136587023
3767,-0.38929227379613296,-0.48339532702258053
3768,-0.2252335026081982,-0.3882589545657994
3769,-0.11454118988397251,-0.21594630171267445
3770,-0.21462137183459504,-0.2528754044340539
3771,-0.25676910432136957,-0.47279712613925035
3772,0.01862814396660794,-0.11738240372965726
3773,-0.31819859963774394,-0.5045360993502945
3774,-0.3135021057852095,-0.4241835406529916
3775,-0.11771762084852101,-0.27236857523828145
3776,-0.4288800519360589,-0.5591157243490706
3777,-0.5121336200791624,-0.6946806633344802
3778,-0.40373909596070934,-0.494262003884978
3779,-0.44015152519785605,-0.47584714929718513
3780,-0.30642167472295495,-0.5200023540821118
3781,0.022267657291713372,-0.1486936179529406
3782,-0.5185030820096723,-0.549975443335735
3783,-0.2805186271518884,-0.42661548522902193
3784,-0.4216443237297367,-0.5651318038786054
3785,-0.11825632811471931,-0.1689948919134683
3786,-0.7817331034855715,-1.0813146768926727
3787,-0.43897115821244836,-0.6744222267762443
3788,-0.33741901903088173,-0.3648268035096553
3789,-0.6085754712599709,-0.8447905976198832
3790,-0.5741806668813029,-0.6937671877121784
3791,-0.3085196910719006,-0.4131115804420226
3792,-0.2635923755713023,-0.3577722379329487
3793,-0.379909005387397,-0.43786560831148447
3794,-0.10595855805981438,-0.2571703800387232
3795,-0.28568048955638087,-0.5366935199724716
3796,-0.3336119731416976,-0.39768638144743634
3797,-0.13094663880884602,-0.24110684654318734
3798,-0.10237320569548813,-0.19488456911313778
3799,-0.39268275567950645,-0.6004997736185738
3800,-0.4888970568049216,-0.6585911234279469
3801,0.01393733731012127,-0.1977361457616711
3802,-0.18762657863308627,-0.3271561909463003
3803,-0.6365608609125406,-0.7299503629793949
3804,-0.37556425663906945,-0.6023882154492225
3805,0.013324738752590727,-0.18029691921216842
3806,-0.21477266132129477,-0.36341470484517535
3807,-0.2793620741774352,-0.41908877848951537
3808,-0.7238409610703438,-0.8026339725598941
3809,-0.48840209045610006,-0.48567444072062743
3810,-0.7204432650059698,-0.8410927864401619
3811,-0.47021066166031766,-0.71796032934648
3812,-0.3660899444705957,-0.5753313827564538
3813,-0.30897937672495596,-0.41680452820387565
3814,-0.5404090234469648,-0.6436503495303327
3815,-0.5392214256913168,-0.776492341369771
3816,-0.5858113174172147,-0.7894526819162547
3817,-0.9398115580087504,-1.1065987988830899
3818,-0.5924634855626167,-0.6259620224502856
3819,-0.29780302417050114,-0.35932276372992844
3820,-0.293857630953422,-0.40158028656587713
3821,-0.13661299990535272,-0.27074752048329614
3822,-0.21428854573354125,-0.30816199106449865
3823,-0.2752908501881856,-0.3279528130640727
3824,-0.6236041264544614,-0.7918904476262092
3825,-0.05113553264645325,-0.11710304397138291
3826,-0.03522190029501,-0.02419982781181078
3827,-0.19410984907951423,-0.4189827043589428
3828,-0.45068672353128625,-0.7573958658542209
3829,-0.09520888769947147,-0.19749624077394998
3830,-0.7442874496088167,-0.852849161018953
3831,-0.28592929585135385,-0.4786386550545638
3832,-0.6252032084353456,-0.7940992274177257
3833,-0.25393512252912415,-0.37675038138352435
3834,-0.1357017799165388,-0.1709180295663401
3835,-0.5314194678415302,-0.624622125004758
3836,-0.3338537939945426,-0.40294380392978846
3837,-0.13495806829110019,-0.25723407641021995
3838,-0.6587863216339394,-0.8422277786198259
3839,-0.3222027985748578,-0.4981892689958704
3840,-0.4298180219548555,-0.5440785885858717
3841,-0.23504761915914468,-0.37353083566768935
3842,-0.24278863123421157,-0.2665094132166523
3843,-0.21167233681101244,-0.3280465760968189
3844,-0.7165597006847215,-0.8405885712435034
3845,-0.07418959617708573,-0.1428378513299247
3846,-0.4133077605272261,-0.5823267366897954
3847,-0.2788792962922332,-0.29276129643293686
3848,-0.4467241360384842,-0.6622641431528908
3849,-0.25287364602656787,-0.38920993901679385
3850,-0.3537854850294978,-0.4465005107879373
3851,-0.42216943077766367,-0.5469215185184185
3852,-0.3579654289647109,-0.4106290782446121
3853,-0.28158633927259136,-0.39036055419299126
3854,0.00924142989345408,-0.24730235915248994
3855,-0.4026408154867866,-0.5072682367287633
3856,-0.37137971118245605,-0.46597569516397713
3857,-0.07478018107906523,-0.29635110131644754
3858,-0.4784437237161497,-0.7075815325718965
3859,-0.19410940300325732,-0.2803316020671425
3860,-0.1059924364492532,-0.2272548228789172
3861,0.011424216715797566,-0.267992265492374
3862,-0.27926286079307094,-0.3845590211750182
3863,-0.4698708393118137,-0.6224868960630222
3864,-0.4778515841223056,-0.709281099438604
3865,-0.38378368541263996,-0.5173767436943035
3866,0.10660211103048642,0.004963827460345899
3867,-0.2903873444854119,-0.3323383184712161
3868,-0.03713636825267985,-0.19658616519613362
3869,-0.6870952278253413,-0.9496109751646838
3870,-0.14056076237128265,-0.28058551361263606
3871,-0.11785680238827331,-0.20917600064899086
3872,-0.1058955339628905,-0.2243550896347162
3873,-0.6885059784416828,-0.7239085187030604
3874,-0.6054711585635734,-0.684287701506153
3875,-0.3315848189293891,-0.3807879919569977
3876,-0.06452392276370367,-0.223046731487206
3877,-0.280211397950518,-0.5042484551799172
3878,-0.38115840182740807,-0.45848163935084735
3879,-0.6316416734283176,-0.8914506951087836
3880,-0.1214842790795545,-0.18318072699533688
3881,-0.45994090813086513,-0.5317634934134843
3882,-0.13412126077474307,-0.2234263315002828
3883,-0.23815288453387268,-0.3719433221250368
3884,-0.14358921413106288,-0.24799768948885303
3885,-0.5504390193929787,-0.6725390930344141
3886,-0.158125932765728,-0.22730871963116459
3887,-0.02401767443659419,-0.23407057101847548
3888,-0.42046083331497924,-0.4394679913114114
3889,-0.4673828103112135,-0.5333245302728108
3890,-0.21136860820440864,-0.28674212315751063
3891,-0.390384933248727,-0.4975791578843214
3892,-0.08031698135298443,-0.20975422399345867
3893,-0.49549809297922104,-0.7544887856161083
3894,0.030437656529939235,-0.1555633437561406
3895,-0.5248871939759416,-0.7007042102912951
3896,-0.32086391238796985,-0.39055865199383555
3897,-0.44961537162851545,-0.5435402772991136
3898,-0.28432521322641563,-0.35032550896821
3899,-0.22038287266781864,-0.41510827081513574
3900,-0.2754536608508342,-0.3613780086072958
3901,-0.5016158478128183,-0.5667154001397794
3902,-0.10862896552888385,-0.09648219252009589
3903,-0.33035338544666143,-0.4173143848858669
3904,-0.4623160061112311,-0.6776620967905832
3905,-0.28920519445803067,-0.37621547444356357
3906,-0.3170283803146719,-0.42876059518000387
3907,-0.33392171750671956,-0.3758215555230845
3908,-0.23550569062992685,-0.356857828332325
3909,-0.2080381575081673,-0.25382779840117664
3910,-0.2920539002920887,-0.630393971790096
3911,-0.14337953226118236,-0.3125417219009581
3912,-0.5502114888935874,-0.7442619561738997
3913,-0.35933151483734954,-0.43296616993301185
3914,-0.3157236302535523,-0.35808374177268687
3915,-0.029418448371311356,-0.08374360856811455
3916,-0.5567220584727266,-0.597301935041399
3917,-0.26176300500410515,-0.3441290066928634
3918,-0.11601430574031293,-0.20230843011622388
3919,-0.20407258602135467,-0.30506235879834204
3920,-0.19355856994975693,-0.2881652724408063
3921,-0.44845727030424887,-0.6679713473173302
3922,-0.35076679382721004,-0.5170294633473789
3923,-0.17375253052047535,-0.39695418764445756
3924,-0.3873302696904246,-0.5186082962482498
